"player_name","avg_age_in_career","avg_player_height","avg_player_weight","college","country","draft_year","draft_round","draft_number","total_gp","avg_pts","avg_reb","avg_ast","avg_net_rating","avg_oreb_pct","avg_dreb_pct","avg_usg_pct","avg_ts_pct","avg_ast_pct","modern_draft_round"
"Elias Harris",24,203.2,108.408488,"Gonzaga","Germany","Undrafted","Undrafted","Undrafted",2,0,0.5,0.5,-14.3,0.083,0,0.036,0,0.091,"Undrafted"
"Elie Okobo",21.5,190.5,86.18248,"None","France","2018","2","31",108,4.83425925925926,1.69814814814815,2.24722222222222,-6.55,0.017,0.097,0.1575,0.5025,0.2125,"Round 2"
"Elijah Bryant",26,195.58,95.25432,"Brigham Young","USA","Undrafted","Undrafted","Undrafted",1,16,6,3,14,0.065,0.133,0.231,0.559,0.13,"Undrafted"
"Elijah Hughes",23.5,195.58,97.52228,"Syracuse","USA","2020","2","39",54,2.9,1.23333333333333,0.5,-26.25,0.0135,0.1185,0.2,0.457,0.1185,"Round 2"
"Elijah Millsap",28,198.966666666667,99.0342533333333,"Alabama-Birmingham","USA","Undrafted","Undrafted","Undrafted",69,4.17536231884058,2.78840579710145,1.12173913043478,3.46666666666667,0.066,0.158,0.171666666666667,0.341333333333333,0.110666666666667,"Undrafted"
"Elliot Perry",30.5,182.88,69.399576,"Memphis","USA","1991","2","37",309,5.60226537216828,1.20194174757282,2.40032362459547,-9.38333333333333,0.0156666666666667,0.0845,0.191333333333333,0.496833333333333,0.290666666666667,"Round 2"
"Elliot Williams",25.25,196,86,"Memphis","USA","2010","1","22",109,4.91009174311927,1.45229357798165,0.886238532110092,-5.1,0.028,0.086,0.18475,0.46825,0.1185,"Round 1"
"Elmer Bennett",27,182.88,77.11064,"Notre Dame","USA","1992","2","38",9,2.4,0.4,1.2,-7.4,0,0.053,0.187,0.47,0.216,"Round 2"
"Elmore Spencer",27,213.36,122.46984,"Nevada-Las Vegas","USA","1992","1","25",1,0,0,0,-147.5,0,0,0.126,0,0,"Round 1"
"Elton Brand",29,204.395294117647,116.893326588235,"Duke","USA","1999","1","1",1058,15.9005671077505,8.54508506616257,2.0569943289225,-2.55882352941176,0.100529411764706,0.191058823529412,0.215235294117647,0.531705882352941,0.108352941176471,"Round 1"
"Emanual Davis",31.1666666666667,195.58,88.3748413333333,"Delaware State","USA","Undrafted","Undrafted","Undrafted",226,4.86150442477876,1.95,1.74469026548673,-1.86666666666667,0.0208333333333333,0.103166666666667,0.157333333333333,0.505,0.167666666666667,"Undrafted"
"Emanuel Terry",23.5,205.74,99.79024,"None","USA","Undrafted","Undrafted","Undrafted",6,1.65,3.65,0.7,-22.35,0.2145,0.312,0.186,0.2855,0.1735,"Undrafted"
"Emanuel Terry",23.5,205.74,99.79024,"Lincoln Memorial","USA","Undrafted","Undrafted","Undrafted",6,1.65,3.65,0.7,-22.35,0.2145,0.312,0.186,0.2855,0.1735,"Undrafted"
"Emeka Okafor",26.9,208.28,115.2577272,"Connecticut","USA","2004","1","2",616,11.9589285714286,9.68912337662338,0.856818181818182,-2.73,0.1159,0.2374,0.1845,0.5342,0.0464,"Round 1"
"Emmanuel Mudiay",22.6666666666667,193.886666666667,90.7184,"None","Democratic Republic of the Congo","2015","1","7",302,10.9145695364238,2.91291390728477,3.77748344370861,-9.2,0.0165,0.0895,0.227666666666667,0.477833333333333,0.297,"Round 1"
"Emmanuel Mudiay",22.6666666666667,193.886666666667,90.7184,"None","DRC","2015","1","7",302,10.9145695364238,2.91291390728477,3.77748344370861,-9.2,0.0165,0.0895,0.227666666666667,0.477833333333333,0.297,"Round 1"
"Enes Freedom",30,208.28,113.398,"None","Turkey","2011","1","3",35,3.7,4.6,0.2,7.8,0.143,0.219,0.129,0.585,0.027,"Round 1"
"Enes Kanter",24.5,210.312,113.8969512,"Kentucky","Turkey","2011","1","3",713,11.5291725105189,7.9258064516129,0.871669004207574,-1.36,0.145,0.2364,0.2148,0.5898,0.0648,"Round 1"
"Enes Kanter",24.5,210.312,113.8969512," ","Turkey","2011","1","3",713,11.5291725105189,7.9258064516129,0.871669004207574,-1.36,0.145,0.2364,0.2148,0.5898,0.0648,"Round 1"
"Enes Kanter",24.5,210.312,113.8969512,"None","Turkey","2011","1","3",713,11.5291725105189,7.9258064516129,0.871669004207574,-1.36,0.145,0.2364,0.2148,0.5898,0.0648,"Round 1"
"Ennis Whatley",34,190.5,80.285784,"Alabama","USA","1983","1","13",3,1.3,1,1,-57.4,0,0.15,0.115,0.5,0.375,"Round 1"
"Eric Bledsoe",26.5,185.42,91.5499853333333,"Kentucky","USA","2010","1","18",756,13.6818783068783,3.87367724867725,4.70330687830688,2.125,0.0311666666666667,0.114416666666667,0.227666666666667,0.541333333333333,0.257083333333333,"Round 1"
"Eric Dawson",27,205.74,113.398,"Midwestern State","USA","Undrafted","Undrafted","Undrafted",4,3.8,2.5,0,-24.1,0.132,0.192,0.174,0.582,0,"Undrafted"
"Eric Gordon",27,191.516,97.9456325333333,"Indiana","USA","2008","1","7",818,16.0339853300733,2.38337408312958,2.83300733496333,-0.466666666666667,0.012,0.0674,0.225066666666667,0.561533333333333,0.141266666666667,"Round 1"
"Eric Leckner",31,210.82,120.20188,"Wyoming","USA","1988","1","17",20,1.7,1.8,0.3,-3.9,0.044,0.258,0.175,0.444,0.067,"Round 1"
"Eric Maynor",25,190.5,79.3786,"Virginia Commonwealth","USA","2009","1","20",267,4.23782771535581,1.31198501872659,2.84119850187266,-2.8,0.0232,0.084,0.1788,0.4576,0.2988,"Round 1"
"Eric Mika",25,208.28,105.686936,"Brigham Young","USA","2017","Undrafted","Undrafted",1,6,7,0,19.5,0.111,0.263,0.089,0.773,0,"Undrafted"
"Eric Mobley",27,210.82,106.59412,"Pittsburgh","USA","1994","1","18",28,2.6,2.1,0.5,-15.4,0.106,0.102,0.158,0.472,0.076,"Round 1"
"Eric Montross",27.5,213.36,122.46984,"North Carolina","USA","1994","1","9",326,2.62638036809816,3.79110429447853,0.390184049079755,-6.91666666666667,0.0875,0.203666666666667,0.115333333333333,0.418333333333333,0.0388333333333333,"Round 1"
"Eric Moreland",25,208.28,105.686936,"Oregon State","USA","Undrafted","Undrafted","Undrafted",83,1.90120481927711,3.69638554216867,1.02650602409639,4.225,0.07075,0.312,0.14,0.6365,0.081,"Undrafted"
"Eric Murdock",30.5,185.42,87.31646,"Providence","USA","1991","1","21",149,6.01677852348993,1.85973154362416,2.81476510067114,-3.15,0.01875,0.09725,0.18775,0.5125,0.31725,"Round 1"
"Eric Paschall",24,198.12,115.66596,"Villanova","USA","2019","2","41",158,9.85063291139241,3.21772151898734,1.34683544303797,-6.56666666666667,0.0423333333333333,0.118,0.205,0.581333333333333,0.108333333333333,"Round 2"
"Eric Piatkowski",31.5,200.025,97.5978786666667,"Nebraska","USA","1994","1","15",643,7.85396578538103,2.31430793157076,1.0248833592535,-3.99166666666667,0.03225,0.0956666666666667,0.177166666666667,0.554916666666667,0.0908333333333333,"Round 1"
"Eric Riley",28.5,213.36,111.13004,"Michigan","USA","1993","2","33",74,2.93783783783784,3.11621621621622,0.505405405405405,-1.75,0.105,0.1975,0.143,0.519,0.0625,"Round 2"
"Eric Snow",29.5,190.5,92.532768,"Michigan State","USA","1995","2","43",803,7.08256537982565,2.60971357409714,5.19962640099626,0.841666666666667,0.02075,0.0845,0.1375,0.4665,0.289333333333333,"Round 2"
"Eric Washington",24.5,193.04,86.18248,"Alabama","USA","1997","2","46",104,6.85961538461538,2.04615384615385,1.05384615384615,-12.2,0.042,0.073,0.1575,0.4975,0.081,"Round 2"
"Eric Williams",29,203.2,99.79024,"Providence","USA","1995","1","14",594,8.3520202020202,3.2462962962963,1.46986531986532,-2.2,0.0460909090909091,0.11,0.184636363636364,0.508,0.103,"Round 1"
"Erick Barkley",23.5,185.42,80.285784,"St. John's (NY)","USA","2000","1","28",27,2.89259259259259,0.751851851851852,1.5037037037037,-4.65,0.013,0.0765,0.2395,0.4165,0.244,"Round 1"
"Erick Dampier",28.5,210.82,120.20188,"Mississippi State","USA","1996","1","10",987,7.39858156028369,7.09777102330294,0.833130699088146,0.10625,0.124625,0.198375,0.1490625,0.516625,0.055875,"Round 1"
"Erick Green",24.5,193.04,83.91452,"Virginia Tech","USA","2013","2","46",52,3.05384615384615,0.7,0.796153846153846,-6.25,0.0515,0.0915,0.1685,0.452,0.136,"Round 2"
"Erick Strickland",27,190.5,96.0607057777778,"Nebraska","USA","Undrafted","Undrafted","Undrafted",501,7.56427145708583,2.64091816367265,2.39301397205589,-1.01111111111111,0.024,0.121888888888889,0.201333333333333,0.497111111111111,0.202666666666667,"Undrafted"
"Erik Daniels",23,203.2,97.068688,"Kentucky","USA","Undrafted","Undrafted","Undrafted",21,0.6,0.9,0.2,-23.2,0.09,0.162,0.141,0.361,0.118,"Undrafted"
"Erik McCree",24,203.2,102.0582,"Louisiana Tech","USA","Undrafted","Undrafted","Undrafted",4,0,0.3,0,-45.4,0,0.2,0.158,0,0,"Undrafted"
"Erik Murphy",23,208.28,104.32616,"Florida","USA","2013","2","49",24,0.3,0.3,0.1,-40,0.029,0.111,0.114,0.231,0.065,"Round 2"
"Ernest Brown",23,213.36,110.676448,"Indian Hills Community College","USA","2000","2","52",3,1,2,0,-62.2,0.05,0.294,0.229,0.193,0,"Round 2"
"Ersan Ilyasova",27.8461538461538,207.693846153846,106.59412,"None","Turkey","2005","2","36",825,10.149696969697,5.65430303030303,1.09406060606061,0.223076923076923,0.0742307692307692,0.185769230769231,0.193615384615385,0.542769230769231,0.0723076923076923,"Round 2"
"Ervin Johnson",33.5,210.82,112.944408,"New Orleans","USA","1993","1","23",655,4.13343511450382,6.59175572519084,0.484427480916031,-1.36,0.1118,0.2238,0.1006,0.525,0.0323,"Round 1"
"Esteban Batista",22.5,208.28,122.016248,"None","Uruguay","Undrafted","Undrafted","Undrafted",70,1.74428571428571,2.46285714285714,0.137142857142857,-12,0.116,0.2605,0.126,0.5065,0.063,"Undrafted"
"Etan Thomas",28.3333333333333,208.28,117.93392,"Syracuse","USA","2000","1","12",409,5.72249388753056,4.71173594132029,0.357946210268949,-6.76666666666667,0.102111111111111,0.211444444444444,0.158,0.543888888888889,0.0297777777777778,"Round 1"
"Etdrick Bohannon",26.5,205.74,101.49121,"Auburn-Montgomery","USA","Undrafted","Undrafted","Undrafted",26,1.4,1.70769230769231,0.238461538461538,-5.925,0.1235,0.16475,0.13775,0.32725,0.05275,"Undrafted"
"Eugene Omoruyi",25.5,198.12,106.59412,"Oregon","Nigeria","Undrafted","Undrafted","Undrafted",44,6.52727272727273,2.70909090909091,0.681818181818182,5,0.088,0.194,0.174,0.5255,0.116,"Undrafted"
"Evan Eschmeyer",26.5,210.82,115.66596,"Northwestern","USA","1999","2","34",153,2.7483660130719,3.91633986928105,0.488888888888889,-1.075,0.107,0.1925,0.1095,0.48375,0.06225,"Round 2"
"Evan Fournier",25,199.736363636364,92.5740036363636,"None","France","2012","1","20",672,13.9755952380952,2.70535714285714,2.54866071428571,-1.54545454545455,0.0141818181818182,0.0865454545454546,0.210636363636364,0.559,0.138363636363636,"Round 1"
"Evan Mobley",21.5,210.82,97.52228,"Southern California","USA","2021","1","3",148,15.6405405405405,8.67364864864865,2.66013513513513,4.1,0.068,0.187,0.2,0.57,0.1195,"Round 1"
"Evan Turner",26.5,200.406,98.429464,"Ohio State","USA","2010","1","2",705,9.67177304964539,4.64723404255319,3.49177304964539,-2.42,0.0224,0.1603,0.1851,0.4872,0.2017,"Round 1"
"Evric Gray",27,200.66,106.59412,"Nevada-Las Vegas","USA","Undrafted","Undrafted","Undrafted",5,2.6,0.6,0.4,17.5,0.026,0.049,0.192,0.388,0.065,"Undrafted"
"Fab Melo",23,213.36,115.66596,"Syracuse","Brazil","2012","1","22",6,1.2,0.5,0,-9.1,0,0.077,0.115,0.451,0,"Round 1"
"Fabricio Oberto",33.5,208.28,111.13004,"None","Argentina","Undrafted","Undrafted","Undrafted",336,3.19761904761905,3.48690476190476,0.92172619047619,-2.96666666666667,0.103166666666667,0.154333333333333,0.106,0.5875,0.084,"Undrafted"
"Facundo Campazzo",31,177.8,88.45044,"None","Argentina","Undrafted","Undrafted","Undrafted",138,5.35072463768116,1.85434782608696,3.36086956521739,1.73333333333333,0.0113333333333333,0.0673333333333333,0.138333333333333,0.473666666666667,0.263666666666667,"Undrafted"
"Felipe Lopez",25.5,196.85,88.45044,"St. John's (NY)","Dominican Republic","1998","1","24",249,5.82369477911647,2.40722891566265,1.01124497991968,-5.575,0.06325,0.10775,0.1895,0.48575,0.10375,"Round 1"
"Felton Spencer",31.5,213.36,123.225826666667,"Louisville","USA","1990","1","6",243,2.859670781893,3.340329218107,0.205349794238683,-2.28333333333333,0.116666666666667,0.187,0.137,0.503333333333333,0.023,"Round 1"
"Feron Hunt",22,203.2,88.45044,"Southern Methodist","USA","Undrafted","Undrafted","Undrafted",2,0,0.5,0.5,-10.1,0.091,0,0.136,0,0.2,"Undrafted"
"Festus Ezeli",24.6666666666667,210.82,118.689906666667,"Vanderbilt","Nigeria","2012","1","30",170,4.18588235294118,4.27058823529412,0.381176470588235,6.3,0.139333333333333,0.193,0.155,0.535333333333333,0.0386666666666667,"Round 1"
"Flip Murray",26.5,191.135,88.904032,"Shaw","USA","2002","2","41",487,9.88336755646817,2.05667351129363,2.25051334702259,-1.55,0.018375,0.084625,0.24475,0.474125,0.17275,"Round 2"
"Francisco Elson",32,213.36,107.350106666667,"California","Netherlands","1999","2","41",472,3.65805084745763,3.48495762711864,0.550847457627119,-5.44444444444444,0.0748888888888889,0.175222222222222,0.131555555555556,0.473777777777778,0.0635555555555556,"Round 2"
"Francisco Garcia",28.5,200.66,89.357624,"Louisville","Dominican Republic","2005","1","23",549,7.87613843351548,2.55318761384335,1.34845173041894,-3.19,0.0242,0.1064,0.1645,0.5162,0.1027,"Round 1"
"Frank Brickowski",37,205.74,108.86208,"Penn State","USA","1981","3","57",17,4.8,2,0.9,-22.4,0.026,0.133,0.173,0.512,0.116,"Round 2"
"Frank Jackson",23,190.5,92.98636,"Duke","USA","2017","2","31",214,8.50280373831776,1.82990654205607,1.00981308411215,-7.68,0.041,0.1276,0.2082,0.431,0.1186,"Round 2"
"Frank Kaminsky",26.5,213.36,109.088876,"Wisconsin","USA","2015","1","9",413,8.8135593220339,3.81065375302663,1.57070217917676,1.3,0.041375,0.17125,0.191,0.563625,0.133125,"Round 1"
"Frank Mason",25.5,180.34,86.18248,"Kansas","USA","2017","2","34",103,6.71747572815534,1.96796116504854,2.62135922330097,-7.275,0.0275,0.0975,0.20925,0.4935,0.27575,"Round 2"
"Frank Ntilikina",21.5,194.31,89.9624133333333,"None","France","2017","1","8",316,4.83417721518987,1.7629746835443,2.17341772151899,-1.46666666666667,0.0161666666666667,0.083,0.150833333333333,0.472833333333333,0.164166666666667,"Round 1"
"Frank Williams",24,190.5,95.1031226666667,"Illinois","USA","2002","1","25",86,2.93023255813953,0.87906976744186,1.94883720930233,-13.1,0.02,0.083,0.165,0.340333333333333,0.313333333333333,"Round 1"
"Frankie King",25,185.42,83.91452,"Western Carolina","USA","1995","2","37",7,2.9,2,0.7,1.4,0.065,0.156,0.13,0.521,0.106,"Round 2"
"Franz Wagner",20.5,208.28,99.79024,"Michigan","Germany","2021","1","8",159,16.9106918238994,4.29874213836478,3.20188679245283,-1.85,0.03,0.102,0.219,0.574,0.159,"Round 1"
"Fred Hoiberg",28,194.451111111111,93.8431448888889,"Iowa State","USA","1995","2","52",526,5.55095057034221,2.73079847908745,1.59562737642586,-1.08888888888889,0.0192222222222222,0.150444444444444,0.137888888888889,0.546333333333333,0.129777777777778,"Round 2"
"Fred Jones",27,187.96,100.049435428571,"Oregon","USA","2002","1","14",430,7.4646511627907,2.21860465116279,2.2953488372093,-4.51428571428571,0.0207142857142857,0.0845714285714286,0.154428571428571,0.517714285714286,0.153428571428571,"Round 1"
"Fred Roberts",36,208.28,98.883056,"Brigham Young","USA","1982","2","27",12,1.8,0.8,0,-13.1,0.053,0.178,0.265,0.52,0,"Round 1"
"Fred VanVleet",26,183.968571428571,88.9688308571429,"Wichita State","USA","Undrafted","Undrafted","Undrafted",417,14.5940047961631,3.31414868105516,5.2757793764988,6.62857142857143,0.0135714285714286,0.101285714285714,0.211857142857143,0.531,0.248714285714286,"Undrafted"
"Fred Vinson",29,193.04,86.18248,"Georgia Tech","USA","Undrafted","Undrafted","Undrafted",8,1.6,0.1,0,22.6,0,0.021,0.229,0.364,0,"Undrafted"
"Freddie Gillespie",24.5,205.74,111.13004,"Baylor","USA","Undrafted","Undrafted","Undrafted",29,4.57586206896552,4.62068965517241,0.531034482758621,-11.6,0.0995,0.1625,0.1145,0.491,0.0475,"Undrafted"
"Furkan Aldemir",23,208.28,108.86208,"None","Turkey","2012","2","53",41,2.3,4.3,0.7,-10.4,0.143,0.21,0.084,0.517,0.079,"Round 2"
"Furkan Korkmaz",22.5,200.66,89.811216,"None","Turkey","2016","1","26",293,7.36075085324232,2.09146757679181,1.25665529010239,-2.45,0.0168333333333333,0.1065,0.175166666666667,0.515166666666667,0.098,"Round 1"
"Gabe Pruitt",22.5,193.04,77.11064,"Southern California","USA","2007","2","32",62,2.0241935483871,0.803225806451613,0.824193548387097,-1.85,0.02,0.099,0.1875,0.4115,0.213,"Round 2"
"Gabe Vincent",25.5,189.865,90.7184,"California-Santa Barbara","USA","Undrafted","Undrafted","Undrafted",195,7.65333333333333,1.70461538461538,2.31846153846154,-4.85,0.0115,0.064,0.181,0.46975,0.1545,"Undrafted"
"Gabe York",28.5,190.5,86.18248,"Arizona","USA","Undrafted","Undrafted","Undrafted",5,6.4,1.6,1.82,1.4,0,0.1185,0.176,0.4915,0.1655,"Undrafted"
"Gabriel Deck",26.5,198.12,104.779752,"None","Argentina","Undrafted","Undrafted","Undrafted",17,6.01176470588235,2.72352941176471,1.7,-13.15,0.042,0.0975,0.139,0.5955,0.1535,"Undrafted"
"Gabriel Lundberg",27,193.04,92.079176,"None","Denmark","Undrafted","Undrafted","Undrafted",4,3.3,1.8,2.8,18.3,0.04,0.119,0.191,0.342,0.268,"Undrafted"
"Gal Mekel",26.5,190.5,86.636072,"Wichita State","Israel","Undrafted","Undrafted","Undrafted",35,2.29714285714286,0.831428571428572,2.14857142857143,-1.9,0.0095,0.06,0.211,0.275,0.3735,"Undrafted"
"Gani Lawal",22,205.74,106.140528,"Georgia Tech","USA","2010","2","46",1,0,0,0,-78.3,0,0,0,0,0,"Round 2"
"Garret Siler",24,210.82,138.34556,"Augusta State","USA","Undrafted","Undrafted","Undrafted",21,2.1,1.3,0.1,-6.1,0.167,0.15,0.204,0.553,0.041,"Undrafted"
"Garrett Temple",30.8461538461538,197.533846153846,88.2759815384615,"Louisiana State","USA","Undrafted","Undrafted","Undrafted",716,6.19203910614525,2.28421787709497,1.69162011173184,-3.43846153846154,0.0215384615384615,0.0934615384615385,0.149384615384615,0.506538461538461,0.127384615384615,"Undrafted"
"Garrison Mathews",24.5,196.215,97.52228,"Lipscomb","USA","Undrafted","Undrafted","Undrafted",201,6.75820895522388,1.87611940298507,0.638805970149254,-2.7,0.018,0.07875,0.131,0.62525,0.051,"Undrafted"
"Garth Joseph",27,218.44,138.799152,"Saint Rose","USA","Undrafted","Undrafted","Undrafted",4,0.5,0.5,0.3,-35,0.111,0,0.211,0.17,0.1,"Undrafted"
"Gary Clark",25.5,199.39,102.0582,"None","USA","Undrafted","Undrafted","Undrafted",170,3.09882352941176,2.53411764705882,0.514117647058824,-3.225,0.0485,0.13975,0.1045,0.50775,0.0535,"Undrafted"
"Gary Clark",25.5,199.39,102.0582,"Cincinnati","USA","Undrafted","Undrafted","Undrafted",170,3.09882352941176,2.53411764705882,0.514117647058824,-3.225,0.0485,0.13975,0.1045,0.50775,0.0535,"Undrafted"
"Gary Forbes",26.5,200.66,99.79024,"Massachusetts","Panama","Undrafted","Undrafted","Undrafted",111,5.80540540540541,1.92972972972973,0.92972972972973,-2.9,0.0425,0.124,0.2145,0.5185,0.119,"Undrafted"
"Gary Grant",34,190.5,83.91452,"Michigan","USA","1988","1","15",59,4.0135593220339,1.53559322033898,2.26271186440678,11.8,0.0106,0.0686,0.1836,0.4264,0.2608,"Round 1"
"Gary Harris",24,193.04,95.25432,"Michigan State","USA","2014","1","19",516,11.478488372093,2.4327519379845,1.9765503875969,-1.85555555555556,0.0217777777777778,0.0674444444444444,0.167555555555556,0.546222222222222,0.0972222222222222,"Round 1"
"Gary Neal",29,193.04,95.25432,"Towson","USA","Undrafted","Undrafted","Undrafted",352,9.86306818181818,2.16875,1.64090909090909,-3.8,0.0108571428571429,0.0997142857142857,0.219428571428571,0.490142857142857,0.127714285714286,"Undrafted"
"Gary Payton",33,193.04,82.8836290909091,"Oregon State","USA","1990","1","2",845,17.4578698224852,4.22792899408284,6.92710059171598,2.83636363636364,0.0273636363636364,0.104090909090909,0.227909090909091,0.521636363636364,0.319,"Round 1"
"Gary Payton II",27,190.137142857143,87.4784571428571,"Oregon State","USA","Undrafted","Undrafted","Undrafted",164,5.14207317073171,2.84573170731707,1.11463414634146,0.828571428571429,0.0505714285714286,0.128285714285714,0.151571428571429,0.606285714285714,0.152,"Undrafted"
"Gary Trent",25.5,203.2,113.398,"Ohio","USA","1995","1","11",437,8.8350114416476,4.65926773455378,1.03890160183066,-4.2125,0.10175,0.166125,0.2225,0.520375,0.092,"Round 1"
"Gary Trent Jr.",22,196.088,94.4378544,"None","USA","Undrafted","Undrafted","Undrafted",270,14.4451851851852,2.29444444444444,1.45296296296296,-1.34,0.0128,0.0688,0.1976,0.5208,0.0696,"Undrafted"
"Gary Trent Jr.",22,196.088,94.4378544,"Duke","USA","2018","2","37",270,14.4451851851852,2.29444444444444,1.45296296296296,-1.34,0.0128,0.0688,0.1976,0.5208,0.0696,"Round 2"
"Gaylon Nickerson",28,190.5,86.18248,"Northwestern Oklahoma","USA","1994","2","34",4,3.8,1.3,0.3,8.9,0.03,0.111,0.174,0.497,0.043,"Round 2"
"Geno Carlisle",28,190.5,90.7184,"California","USA","Undrafted","Undrafted","Undrafted",6,1.3,0.2,0.2,-27.7,0.071,0,0.185,0.709,0.111,"Undrafted"
